@relation 'Station 46001_X150.214.94.234.71.3.28.48_3.arff'

@attribute pres numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute WVHT numeric
@attribute DPD numeric
@attribute APD numeric
@attribute MWD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute VIS numeric
@attribute TIDE numeric
@attribute WDIR numeric

@data
101640,0.190244,0.161404,0.106679,0.342735,0.316261,?,0.607282,0.849246,0.685185,?,?,?,0.43454
101710,0.107317,0.098246,0.108534,0.342735,0.323944,?,0.612484,0.81407,0.694444,?,?,?,0.48468
101860,0.102439,0.101754,0.08256,0.389332,0.332907,?,0.602081,0.788945,0.685185,?,?,?,0.384401
101870,0.209756,0.175439,0.067718,0.303495,0.239437,?,0.591678,0.788945,0.675926,?,?,?,0.331476
101790,0.141463,0.126316,0.069573,0.342735,0.336748,?,0.578674,0.788945,0.694444,?,?,?,0.228412
101740,0.17561,0.150877,0.055659,0.303495,0.277849,?,0.577373,0.788945,0.694444,?,?,?,0.311978
101680,0.156098,0.136842,0.064007,0.303495,0.308579,?,0.574772,0.788945,0.685185,?,?,?,0.37883
101730,0.131707,0.112281,0.059369,0.812998,0.244558,?,0.582575,0.844221,0.694444,?,?,?,0.442897
101880,0.2,0.164912,0.064007,0.898222,0.341869,?,0.608583,0.879397,0.722222,?,?,?,0.370474
102130,0.268293,0.242105,0.079777,0.19252,0.151088,?,0.624187,0.78392,0.694444,?,?,?,0.303621
102290,0.360976,0.298246,0.096475,0.215205,0.149808,?,0.626788,0.809045,0.694444,?,?,?,0.317549
102370,0.195122,0.164912,0.127087,0.240956,0.244558,?,0.630689,0.839196,0.685185,?,?,?,0.314763
102410,0.185366,0.161404,0.089981,0.812998,0.31114,?,0.644993,0.899497,0.712963,?,?,?,0.300836
102430,0.287805,0.238596,0.090909,0.812998,0.258643,?,0.651495,0.869347,0.722222,?,?,?,0.331476
102450,0.185366,0.168421,0.08256,0.215205,0.265045,?,0.655397,0.809045,0.703704,?,?,?,0.169916
102390,0.165854,0.147368,0.083488,0.812998,0.259923,?,0.659298,0.864322,0.703704,?,?,?,0.181058
102320,0.121951,0.119298,0.056586,0.740037,0.252241,?,0.663199,0.869347,0.759259,?,?,?,1
102190,0.185366,0.164912,0.060297,0.812998,0.201024,?,0.659298,0.864322,0.75,?,?,?,0.824513
102220,0.2,0.164912,0.038033,0.812998,0.340589,?,0.673602,0.864322,0.731481,?,?,?,0.696379
102210,0.282927,0.259649,0.048237,0.740037,0.142125,?,0.69961,0.909548,0.740741,?,?,?,0.601671
102420,0.458537,0.4,0.076067,0.110975,0.065301,?,0.719116,0.834171,0.731481,?,?,?,0.451253
102180,0.473171,0.421053,0.108534,0.1729,0.130602,?,0.695709,0.809045,0.722222,?,?,?,0.406685
101870,0.682927,0.596491,0.249536,0.240956,0.252241,?,0.639792,0.80402,0.685185,?,?,?,0.406685
101500,0.697561,0.607018,0.364564,0.389332,0.426376,?,0.613784,0.778894,0.648148,?,?,?,0.431755
101490,0.609756,0.522807,0.332096,0.445126,0.425096,?,0.609883,0.788945,0.648148,?,?,?,0.415042
101480,0.536585,0.477193,0.295918,0.389332,0.359795,?,0.590377,0.78392,0.62963,?,?,?,0.409471
101360,0.458537,0.392982,0.230983,0.342735,0.329065,?,0.561769,0.788945,0.611111,?,?,?,0.431755
101360,0.468293,0.417544,0.237477,0.389332,0.341869,?,0.583875,0.78392,0.601852,?,?,?,0.537604
101710,0.326829,0.291228,0.182746,0.303495,0.290653,?,0.626788,0.809045,0.583333,?,?,?,0.590529
102130,0.258537,0.224561,0.150278,0.303495,0.297055,?,0.674902,0.81407,0.592593,?,?,?,0.626741
102510,0.287805,0.291228,0.12987,0.269773,0.268886,?,0.724317,0.81407,0.592593,?,?,?,0.635097
102840,0.307317,0.266667,0.102968,0.269773,0.25096,?,0.759428,0.80402,0.611111,?,?,?,0.612813
103150,0.234146,0.2,0.096475,0.269773,0.225352,?,0.795839,0.819095,0.62963,?,?,?,0.671309
103380,0.209756,0.189474,0.074212,0.240956,0.275288,?,0.829649,0.834171,0.638889,?,?,?,0.713092
103510,0.121951,0.105263,0.064935,0.215205,0.279129,?,0.860858,0.829146,0.638889,?,?,?,0.699164
103610,0.165854,0.140351,0.050093,0.269773,0.252241,?,0.873862,0.81407,0.62963,?,?,?,0.545961
103410,0.390244,0.340351,0.059369,0.030043,0.056338,?,0.849155,0.773869,0.638889,?,?,?,0.473538
102810,0.619512,0.522807,0.158627,0.1729,0.15749,?,0.771131,0.773869,0.62037,?,?,?,0.420613
102350,0.42439,0.368421,0.170686,0.240956,0.252241,?,0.736021,0.819095,0.62037,?,?,?,0.537604
102460,0.487805,0.445614,0.21243,0.342735,0.306018,?,0.746424,0.79397,0.611111,?,?,?,0.612813
102920,0.473171,0.410526,0.238404,0.342735,0.345711,?,0.790637,0.809045,0.62037,?,?,?,0.64624
103250,0.44878,0.392982,0.254174,0.445126,0.408451,?,0.827048,0.834171,0.611111,?,?,?,0.710306
103540,0.492683,0.435088,0.270872,0.532802,0.444302,?,0.855657,0.81407,0.62037,?,?,?,0.727019
103780,0.380488,0.336842,0.206865,0.575107,0.380282,?,0.879064,0.80402,0.62037,?,?,?,0.707521
103790,0.302439,0.263158,0.172542,0.494788,0.335467,?,0.884265,0.819095,0.62963,?,?,?,0.752089
103640,0.297561,0.263158,0.138219,0.445126,0.3137,?,0.869961,0.809045,0.638889,?,?,?,0.707521
103410,0.234146,0.214035,0.112245,0.445126,0.308579,?,0.838752,0.79397,0.62037,?,?,?,0.682451
103190,0.160976,0.14386,0.089054,0.1729,0.282971,?,0.804941,0.778894,0.62963,?,?,?,0.526462
102930,0.204878,0.168421,0.061224,0.303495,0.291933,?,0.777633,0.788945,0.666667,?,?,?,0.367688
102650,0.273171,0.235088,0.060297,0.050889,0.099872,?,0.712614,0.79397,0.638889,?,?,?,0.331476
102490,0.121951,0.105263,0.053803,0.19252,0.195903,?,0.693108,0.81407,0.638889,?,?,?,0.590529
102330,0.082927,0.073684,0.117811,0.269773,0.318822,?,0.652796,0.798995,0.62963,?,?,?,0.470752
102450,0.165854,0.157895,0.12616,0.303495,0.325224,?,0.609883,0.809045,0.638889,?,?,?,0.233983
102600,0.590244,0.505263,0.173469,0.19252,0.21895,?,0.648895,0.849246,0.62037,?,?,?,0.08078
102850,0.419512,0.389474,0.188312,0.240956,0.259923,?,0.716515,0.834171,0.62037,?,?,?,0.064067
102980,0.263415,0.238596,0.150278,0.303495,0.271447,?,0.754226,0.798995,0.62037,?,?,?,0.083565
102810,0.165854,0.164912,0.133581,0.303495,0.372599,?,0.756827,0.768844,0.648148,?,?,?,0.746518
102650,0.219512,0.182456,0.112245,0.303495,0.379001,?,0.739922,0.763819,0.657407,?,?,?,0.532033
102500,0.165854,0.147368,0.135436,0.269773,0.390525,?,0.719116,0.809045,0.638889,?,?,?,0.554318
102450,0.263415,0.214035,0.111317,0.269773,0.332907,?,0.716515,0.819095,0.638889,?,?,?,0.467967
102380,0.268293,0.221053,0.083488,0.215205,0.224072,?,0.713914,0.839196,0.685185,?,?,?,0.493036
102260,0.336585,0.277193,0.076067,0.240956,0.167734,?,0.710013,0.798995,0.685185,?,?,?,0.456825
102240,0.390244,0.333333,0.089981,0.342735,0.148528,?,0.694408,0.81407,0.675926,?,?,?,0.448468
102210,0.439024,0.392982,0.106679,0.12385,0.116517,?,0.693108,0.824121,0.657407,?,?,?,0.442897
102160,0.414634,0.354386,0.11039,0.1729,0.138284,?,0.684005,0.824121,0.657407,?,?,?,0.465181
102110,0.37561,0.322807,0.105751,0.1729,0.158771,?,0.674902,0.819095,0.657407,?,?,?,0.520891
102160,0.385366,0.329825,0.116883,0.19252,0.177977,?,0.69961,0.79397,0.657407,?,?,?,0.654596
102460,0.326829,0.280702,0.107607,0.19252,0.227913,?,0.726918,0.81407,0.694444,?,?,?,0.579387
102680,0.234146,0.2,0.116883,0.303495,0.282971,?,0.760728,0.849246,0.694444,?,?,?,0.623955
102990,0.234146,0.210526,0.111317,0.342735,0.359795,?,0.793238,0.834171,0.731481,?,?,?,0.629526
103100,0.214634,0.196491,0.100186,0.342735,0.284251,?,0.807542,0.81407,0.675926,?,?,?,0.601671
103180,0.341463,0.280702,0.103896,0.389332,0.243278,?,0.819246,0.80402,0.731481,?,?,?,0.576602
103220,0.297561,0.259649,0.102968,0.19252,0.211268,?,0.830949,0.829146,0.731481,?,?,?,0.590529
103260,0.307317,0.263158,0.085343,0.240956,0.195903,?,0.83355,0.819095,0.731481,?,?,?,0.593315
103290,0.307317,0.25614,0.087199,0.240956,0.213828,?,0.827048,0.834171,0.731481,?,?,?,0.607242
103390,0.2,0.17193,0.07885,0.269773,0.201024,?,0.827048,0.819095,0.731481,?,?,?,0.618384
103510,0.141463,0.126316,0.077922,0.269773,0.267606,?,0.823147,0.824121,0.75,?,?,?,0.729805
103550,0.092683,0.084211,0.04731,0.240956,0.25096,?,0.819246,0.854271,0.75,?,?,?,0.883008
103510,0.190244,0.154386,0.038961,0.240956,0.25096,?,0.816645,0.859296,0.740741,?,?,?,0.930362
103530,0.190244,0.154386,0.033395,0.240956,0.227913,?,0.819246,0.859296,0.740741,?,?,?,0.930362
103370,0.180488,0.161404,0.026902,0.215205,0.15621,?,0.814044,0.884422,0.796296,?,?,?,0.977716
103230,0.185366,0.154386,0.029685,0.812998,0.247119,?,0.79844,0.869347,0.796296,?,?,?,0.89415
102990,0.185366,0.164912,0.019481,0.240956,0.18694,?,0.780234,0.829146,0.777778,?,?,?,0.70195
102830,0.034146,0.035088,0.018553,0.740037,0.229193,?,0.762029,0.809045,0.777778,?,?,?,0.688022
102760,0.107317,0.098246,0.025046,0.677498,0.394366,?,0.743823,0.859296,0.824074,?,?,?,0.674095
102640,0.092683,0.084211,0.032468,0.303495,0.295775,?,0.724317,0.829146,0.833333,?,?,?,0.626741
102590,0.121951,0.112281,0.034323,0.740037,0.334187,?,0.719116,0.80402,0.796296,?,?,?,0.629526
102600,0.097561,0.084211,0.041744,0.269773,0.322663,?,0.721717,0.809045,0.814815,?,?,?,0.763231
102560,0.136585,0.129825,0.044527,0.303495,0.379001,?,0.725618,0.854271,0.87037,?,?,?,0.777159
102510,0.195122,0.161404,0.036178,0.303495,0.355954,?,0.719116,0.884422,0.851852,?,?,?,0.699164
102540,0.146341,0.161404,0.038961,0.269773,0.320102,?,0.726918,0.889447,0.824074,?,?,?,0.732591
102660,0.131707,0.119298,0.046382,0.215205,0.307298,?,0.729519,0.884422,0.824074,?,?,?,0.5961
102770,0.121951,0.105263,0.04731,0.303495,0.316261,?,0.745124,0.874372,0.851852,?,?,?,0.568245
102730,0.156098,0.133333,0.028757,0.1729,0.274008,?,0.739922,0.889447,0.87037,?,?,?,0.420613
102720,0.180488,0.147368,0.025046,0.677498,0.334187,?,0.737321,0.884422,0.833333,?,?,?,0.495822
102600,0.229268,0.189474,0.016698,0.240956,0.144686,?,0.729519,0.879397,0.833333,?,?,?,0.506964
102610,0.253659,0.217544,0.017625,0.240956,0.076825,?,0.728218,0.889447,0.851852,?,?,?,0.456825
102180,0.385366,0.333333,0.048237,0.087676,0.052497,?,0.70091,0.894472,0.851852,?,?,?,0.454039
101890,0.434146,0.375439,0.093692,0.19252,0.131882,?,0.671001,0.879397,0.824074,?,?,?,0.465181
101710,0.497561,0.431579,?,?,?,?,0.628088,0.834171,0.805556,?,?,?,0.448468
101670,0.341463,0.298246,0.123377,0.19252,0.197183,?,0.595579,0.859296,0.805556,?,?,?,0.529248
101810,0.131707,0.115789,0.087199,0.19252,0.197183,?,0.582575,0.874372,0.796296,?,?,?,0.718663
102130,0.282927,0.245614,0.074212,0.154506,0.198464,?,0.603381,0.874372,0.796296,?,?,?,0.030641
102270,0.268293,0.221053,0.09462,0.342735,0.207426,?,0.647594,0.884422,0.796296,?,?,?,0.10585
102390,0.039024,0.042105,0.085343,0.240956,0.222791,?,0.681404,0.919598,0.851852,?,?,?,0.058496
102200,0.15122,0.133333,0.060297,0.269773,0.28041,?,0.686606,0.879397,0.842593,?,?,?,0.671309
102070,0.287805,0.25614,0.048237,0.269773,0.128041,?,0.674902,0.884422,0.833333,?,?,?,0.537604
101820,0.404878,0.347368,0.064007,0.077253,0.065301,?,0.654096,0.869347,0.824074,?,?,?,0.490251
101590,0.434146,0.378947,0.107607,0.138565,0.169014,?,0.63199,0.894472,0.824074,?,?,?,0.5961
101720,0.478049,0.403509,0.179035,0.303495,0.227913,?,0.655397,0.899497,0.805556,?,?,?,0.660167
102040,0.507317,0.452632,0.193878,0.269773,0.294494,?,0.691808,0.894472,0.796296,?,?,?,0.649025
102340,0.37561,0.357895,0.197588,0.342735,0.321383,?,0.725618,0.874372,0.805556,?,?,?,0.626741
102580,0.35122,0.308772,0.14564,0.269773,0.28041,?,0.749025,0.884422,0.814815,?,?,?,0.640669
102700,0.35122,0.301754,0.147495,0.389332,0.336748,?,0.750325,0.859296,0.824074,?,?,?,0.618384
102900,0.136585,0.119298,0.116883,0.342735,0.314981,?,0.749025,0.849246,0.814815,?,?,?,0.654596
103190,0.102439,0.101754,0.097403,0.445126,0.354673,?,0.781534,0.889447,0.833333,?,?,?,0.821727
103360,0.014634,0.024561,0.077922,0.389332,0.336748,?,0.810143,0.949749,0.935185,?,?,?,0.559889
103340,0.087805,0.087719,0.05102,0.389332,0.334187,?,0.825748,0.919598,0.981481,?,?,?,0.504178
103150,0.253659,0.217544,0.054731,0.389332,0.267606,?,0.807542,0.894472,0.842593,?,?,?,0.557103
102950,0.317073,0.263158,0.046382,0.19252,0.134443,?,0.784135,0.874372,0.824074,?,?,?,0.523677
102650,0.24878,0.221053,0.073284,0.077253,0.15493,?,0.747724,0.854271,0.833333,?,?,?,0.501393
102180,0.4,0.361404,0.074212,0.087676,0.101152,?,0.676203,0.844221,0.824074,?,?,?,0.442897
101890,0.204878,0.175439,0.09462,0.1729,0.172855,?,0.607282,0.874372,0.824074,?,?,?,0.442897
101840,0.234146,0.203509,0.076067,0.240956,0.193342,?,0.587776,0.879397,0.824074,?,?,?,0.615599
101770,0.258537,0.221053,0.09462,0.240956,0.233035,?,0.569571,0.894472,0.842593,?,?,?,0.632312
101790,0.243902,0.210526,0.089054,0.269773,0.207426,?,0.555267,0.884422,0.824074,?,?,?,0.529248
101720,0.185366,0.168421,0.123377,0.269773,0.329065,?,0.538362,0.839196,0.824074,?,?,?,0.016713
101700,0.326829,0.280702,0.099258,0.303495,0.229193,?,0.560468,0.874372,0.824074,?,?,?,0.949861
101860,0.209756,0.178947,0.115955,0.269773,0.279129,?,0.604681,0.904523,0.851852,?,?,?,0.860724
102120,0.282927,0.238596,0.116883,0.269773,0.259923,?,0.63329,0.914573,0.861111,?,?,?,0.83844
102190,0.239024,0.2,0.115028,0.342735,0.303457,?,0.635891,0.904523,0.851852,?,?,?,0.824513
102210,0.034146,0.049123,0.1141,0.342735,0.243278,?,0.63199,0.884422,0.851852,?,?,?,0.727019
102260,0.2,0.164912,0.075139,0.303495,0.259923,?,0.635891,0.909548,0.925926,?,?,?,0.339833
102280,0.214634,0.182456,0.06308,0.1729,0.211268,?,0.647594,0.899497,0.888889,?,?,?,0.295265
102320,0.136585,0.126316,0.058442,0.154506,0.300896,?,0.646294,0.899497,0.87963,?,?,?,0.150418
102200,0.068293,0.066667,0.060297,1,0.355954,?,0.650195,0.919598,0.87037,?,?,?,0.077994
102180,0.112195,0.105263,0.04731,1,0.334187,?,0.657997,0.939698,0.962963,?,?,?,0.880223
102270,0.073171,0.063158,0.040816,0.898222,0.368758,?,0.672302,0.934673,0.935185,?,?,?,0.674095
102370,0.156098,0.133333,0.03525,0.898222,0.46991,?,0.697009,0.904523,0.907407,?,?,?,0.526462
102580,0.190244,0.161404,0.040816,0.898222,0.354673,?,0.715215,0.899497,0.87037,?,?,?,0.465181
102760,0.22439,0.189474,0.023191,0.898222,0.195903,?,0.729519,0.929648,0.898148,?,?,?,0.356546
102870,0.346341,0.287719,0.024119,0.023912,0,?,0.723017,0.934673,0.898148,?,?,?,0.225627
102870,0.443902,0.382456,0.086271,0.098712,0.060179,?,0.707412,0.909548,0.87963,?,?,?,0.222841
102870,0.521951,0.452632,0.154917,0.215205,0.175416,?,0.693108,0.919598,0.87037,?,?,?,0.222841
102820,0.395122,0.336842,0.121521,0.215205,0.152369,?,0.680104,0.929648,0.87963,?,?,?,0.21727
102760,0.307317,0.25614,0.095547,0.19252,0.181818,?,0.680104,0.929648,0.861111,?,?,?,0.208914
102710,0.282927,0.235088,0.084416,0.1729,0.129321,?,0.681404,0.929648,0.87037,?,?,?,0.167131
102730,0.35122,0.287719,0.117811,0.269773,0.213828,?,0.682705,0.934673,0.87037,?,?,?,0.139276
102740,0.341463,0.291228,0.131725,0.19252,0.207426,?,0.689207,0.939698,0.87963,?,?,?,0.158774
102710,0.278049,0.231579,0.11039,0.389332,0.289373,?,0.686606,0.924623,0.87037,?,?,?,0.21727
102690,0.170732,0.150877,0.108534,0.303495,0.243278,?,0.702211,0.939698,0.87037,?,?,?,0.228412
102540,0.282927,0.238596,0.076067,0.240956,0.231754,?,0.682705,0.929648,0.87037,?,?,?,0.228412
102540,0.326829,0.301754,0.076067,0.269773,0.152369,?,0.661899,0.939698,0.87963,?,?,?,0.206128
102420,0.370732,0.322807,0.075139,0.19252,0.102433,?,0.638492,0.934673,0.87963,?,?,?,0.220056
102590,0.321951,0.266667,0.070501,0.1729,0.110115,?,0.672302,0.919598,0.888889,?,?,?,0.256267
102740,0.331707,0.270175,0.074212,0.1729,0.106274,?,0.704811,0.939698,0.87037,?,?,?,0.21727
102960,0.326829,0.284211,0.121521,0.303495,0.240717,?,0.736021,0.959799,0.898148,?,?,?,0.267409
102880,0.419512,0.37193,0.153061,0.342735,0.275288,?,0.739922,0.959799,0.888889,?,?,?,0.306407
102880,0.44878,0.403509,0.169759,0.342735,0.288092,?,0.739922,0.924623,0.87963,?,?,?,0.348189
102740,0.487805,0.414035,0.193878,0.494788,0.302177,?,0.723017,0.924623,0.87037,?,?,?,0.350975
102640,0.346341,0.301754,0.156772,0.445126,0.284251,?,0.721717,0.924623,0.861111,?,?,?,0.442897
102650,0.336585,0.284211,0.163265,0.389332,0.327785,?,0.737321,0.894472,0.861111,?,?,?,0.490251
102820,0.243902,0.235088,0.121521,0.494788,0.290653,?,0.76593,0.879397,0.861111,?,?,?,0.543175
103020,0.190244,0.185965,0.143785,0.445126,0.385403,?,0.777633,0.909548,0.87963,?,?,?,0.526462
102990,0.190244,0.168421,0.095547,0.445126,0.381562,?,0.777633,0.924623,0.87037,?,?,?,0.454039
102900,0.165854,0.157895,0.106679,0.445126,0.332907,?,0.771131,0.914573,0.87037,?,?,?,0.501393
102850,0.209756,0.182456,0.118738,0.389332,0.404609,?,0.764629,0.919598,0.87037,?,?,?,0.481894
102750,0.219512,0.192982,0.089981,0.389332,0.31242,?,0.751625,0.914573,0.87963,?,?,?,0.465181
102630,0.268293,0.221053,0.091837,0.389332,0.254802,?,0.723017,0.909548,0.87963,?,?,?,0.43454
102400,0.312195,0.266667,0.09462,0.389332,0.198464,?,0.685306,0.914573,0.87963,?,?,?,0.339833
102260,0.204878,0.178947,0.083488,0.342735,0.216389,?,0.655397,0.929648,0.87963,?,?,?,0.306407
102200,0.258537,0.217544,0.095547,0.342735,0.201024,?,0.643693,0.914573,0.87963,?,?,?,0.194986
102230,0.214634,0.185965,0.062152,0.303495,0.175416,?,0.652796,0.949749,0.907407,?,?,?,0.066852
102270,0.146341,0.129825,0.057514,0.240956,0.203585,?,0.676203,0.949749,0.916667,?,?,?,0.927577
102410,0.097561,0.087719,0.048237,0.303495,0.274008,?,0.69961,0.934673,0.898148,?,?,?,0.796657
102440,0.209756,0.17193,0.05102,0.215205,0.261204,?,0.721717,0.934673,0.888889,?,?,?,0.495822
102550,0.287805,0.263158,0.041744,0.215205,0.117798,?,0.73472,0.939698,0.888889,?,?,?,0.5961
102390,0.35122,0.301754,0.048237,0.12385,0.079385,?,0.73342,0.914573,0.888889,?,?,?,0.54039
102400,0.37561,0.322807,0.064007,0.110975,0.078105,?,0.728218,0.914573,0.87963,?,?,?,0.523677
102300,0.42439,0.354386,0.105751,0.215205,0.169014,?,0.724317,0.924623,0.87037,?,?,?,0.495822
102210,0.458537,0.403509,0.157699,0.303495,0.248399,?,0.704811,0.924623,0.87963,?,?,?,0.481894
102180,0.395122,0.322807,0.128015,0.342735,0.216389,?,0.693108,0.929648,0.888889,?,?,?,0.523677
102090,0.258537,0.22807,0.109462,0.215205,0.209987,?,0.684005,0.889447,0.87963,?,?,?,0.696379
102240,0.268293,0.238596,0.074212,0.215205,0.190781,?,0.694408,0.904523,0.87963,?,?,?,0.721448
102410,0.341463,0.280702,0.076067,0.240956,0.149808,?,0.70091,0.939698,0.898148,?,?,?,0.760446
102620,0.302439,0.252632,0.084416,0.215205,0.163892,?,0.723017,0.919598,0.888889,?,?,?,0.827298
102750,0.190244,0.168421,0.089054,0.1729,0.21895,?,0.725618,0.899497,0.888889,?,?,?,0.888579
102920,0.365854,0.312281,0.085343,0.303495,0.234315,?,0.745124,0.944724,0.87963,?,?,?,0.922006
103000,0.439024,0.378947,0.153061,0.269773,0.231754,?,0.752926,0.929648,0.888889,?,?,?,0.91922
102990,0.37561,0.322807,0.141002,0.240956,0.234315,?,0.763329,0.944724,0.888889,?,?,?,0.86351
102920,0.365854,0.305263,0.1141,0.269773,0.201024,?,0.759428,0.914573,0.87963,?,?,?,0.779944
102800,0.4,0.340351,0.115955,0.19252,0.203585,?,0.762029,0.889447,0.87963,?,?,?,0.774373
102560,0.336585,0.287719,0.090909,0.215205,0.166453,?,0.749025,0.904523,0.898148,?,?,?,0.654596
102000,0.487805,0.421053,?,?,?,?,0.704811,0.894472,0.916667,?,?,?,0.543175
101450,0.590244,0.512281,0.200371,0.240956,0.254802,?,0.621586,0.904523,0.907407,?,?,?,0.568245
101350,0.4,0.350877,0.237477,0.389332,0.380282,?,0.574772,0.914573,0.907407,?,?,?,0.685237
101490,0.278049,0.245614,0.206865,0.389332,0.423816,?,0.586476,0.939698,0.916667,?,?,?,0.685237
101690,0.258537,0.22807,0.198516,0.389332,0.335467,?,0.591678,0.924623,0.907407,?,?,?,0.802228
102030,0.185366,0.17193,0.180891,0.389332,0.417414,?,0.611183,0.904523,0.898148,?,?,?,0.799443
102470,0.195122,0.175439,0.154917,0.269773,0.339309,?,0.657997,0.919598,0.907407,?,?,?,0.192201
102740,0.185366,0.164912,0.120594,0.342735,0.387964,?,0.706112,0.929648,0.925926,?,?,?,0.075209
102790,0.185366,0.168421,0.084416,0.215205,0.279129,?,0.720416,0.934673,0.916667,?,?,?,0.874652
102800,0.321951,0.280702,0.088126,0.303495,0.244558,?,0.737321,0.919598,0.898148,?,?,?,0.924791
102950,0.190244,0.185965,0.061224,0.240956,0.171575,?,0.751625,0.924623,0.898148,?,?,?,0.041783
103050,0.146341,0.126316,0.057514,0.240956,0.244558,?,0.76593,0.959799,0.953704,?,?,?,0.927577
103010,0.082927,0.073684,0.060297,0.269773,0.295775,?,0.772432,0.944724,0.935185,?,?,?,0.830084
102970,0.136585,0.115789,0.064007,0.240956,0.279129,?,0.777633,0.934673,0.944444,?,?,?,0.651811
102890,0.321951,0.280702,0.056586,0.269773,0.167734,?,0.773732,0.869347,0.935185,?,?,?,0.635097
102660,0.380488,0.315789,0.08256,0.110975,0.143406,?,0.763329,0.909548,0.935185,?,?,?,0.690808
102410,0.463415,0.382456,0.096475,0.138565,0.151088,?,0.726918,0.914573,0.925926,?,?,?,0.64624
102190,0.531707,0.452632,0.158627,0.240956,0.21895,?,0.69961,0.919598,0.916667,?,?,?,0.679666
102080,0.541463,0.484211,0.233766,0.342735,0.317542,?,0.669701,0.924623,0.898148,?,?,?,0.704735
102250,0.292683,0.259649,0.168831,0.342735,0.317542,?,0.674902,0.964824,0.907407,?,?,?,0.860724
102490,0.395122,0.350877,0.141002,0.303495,0.262484,?,0.698309,0.979899,0.907407,?,?,?,0.880223
102750,0.526829,0.470175,0.236549,0.269773,0.304738,?,0.712614,0.974874,0.898148,?,?,?,0.908078
102850,0.360976,0.322807,0.269017,0.389332,0.432778,?,0.724317,0.964824,0.888889,?,?,?,0.880223
103030,0.419512,0.375439,0.232839,0.303495,0.353393,?,0.749025,0.959799,0.898148,?,?,?,0.902507
103020,0.326829,0.287719,0.14564,0.269773,0.279129,?,0.762029,0.969849,0.907407,?,?,?,0.883008
103000,0.287805,0.235088,0.127087,0.240956,0.245839,?,0.768531,0.954774,0.898148,?,?,?,0.785515
102980,0.307317,0.249123,0.08256,0.215205,0.180538,?,0.775033,0.934673,0.907407,?,?,?,0.796657
102930,0.292683,0.242105,0.071429,0.19252,0.140845,?,0.777633,0.929648,0.935185,?,?,?,0.760446
102700,0.243902,0.224561,0.065863,0.1729,0.135723,?,0.76593,0.874372,0.935185,?,?,?,0.590529
102490,0.331707,0.277193,0.052876,0.1729,0.097311,?,0.73472,0.934673,0.925926,?,?,?,0.554318
102050,0.419512,0.336842,0.08256,0.154506,0.112676,?,0.697009,0.914573,0.925926,?,?,?,0.48468
101720,0.590244,0.498246,0.158627,0.19252,0.189501,?,0.639792,0.919598,0.925926,?,?,?,0.462396
101710,0.414634,0.354386,0.191095,0.269773,0.28041,?,0.618986,0.939698,0.916667,?,?,?,0.590529
101810,0.24878,0.231579,0.140074,0.240956,0.261204,?,0.620286,0.909548,0.916667,?,?,?,0.604457
101780,0.165854,0.150877,0.107607,0.240956,0.245839,?,0.621586,0.939698,0.925926,?,?,?,0.699164
101630,0.160976,0.14386,0.104824,0.240956,0.309859,?,0.598179,0.904523,0.925926,?,?,?,0.662953
101440,0.239024,0.210526,0.104824,0.215205,0.308579,?,0.574772,0.914573,0.916667,?,?,?,0.802228
101320,0.492683,0.45614,0.113173,0.303495,0.174136,?,0.555267,0.919598,0.925926,?,?,?,0.715877
101460,0.580488,0.508772,0.211503,0.303495,0.295775,?,0.583875,0.919598,0.916667,?,?,?,0.791086
101630,0.42439,0.378947,0.176252,0.269773,0.238156,?,0.622887,0.919598,0.916667,?,?,?,0.688022
101820,0.24878,0.210526,0.141002,0.269773,0.289373,?,0.641092,0.924623,0.916667,?,?,?,0.62117
101870,0.44878,0.389474,0.143785,0.269773,0.221511,?,0.644993,0.954774,0.916667,?,?,?,0.668524
101800,0.443902,0.382456,0.218924,0.342735,0.334187,?,0.6671,0.949749,0.907407,?,?,?,0.615599
101520,0.556098,0.505263,0.222635,0.269773,0.28169,?,0.625488,0.924623,0.916667,?,?,?,0.451253
101210,0.443902,0.385965,0.209647,0.389332,0.338028,?,0.596879,0.949749,0.898148,?,?,?,0.598886
101280,0.443902,0.389474,0.227273,0.389332,0.37644,?,0.608583,0.949749,0.907407,?,?,?,0.590529
101550,0.37561,0.336842,0.21243,0.389332,0.372599,?,0.628088,0.934673,0.907407,?,?,?,0.615599
101870,0.468293,0.4,0.248609,0.445126,0.448143,?,0.661899,0.929648,0.907407,?,?,?,0.662953
102290,0.517073,0.470175,0.280148,0.389332,0.43662,?,0.715215,0.934673,0.907407,?,?,?,0.715877
102640,0.473171,0.396491,0.232839,0.389332,0.37644,?,0.755527,0.919598,0.898148,?,?,?,0.668524
102630,0.395122,0.350877,0.175325,0.445126,0.367478,?,0.769831,0.914573,0.898148,?,?,?,0.534819
102150,0.570732,0.501754,0.205937,0.303495,0.25096,?,0.737321,0.929648,0.898148,?,?,?,0.470752
101770,0.570732,0.487719,0.230983,0.269773,0.325224,?,0.684005,0.974874,0.888889,?,?,?,0.554318
101870,0.497561,0.445614,0.27551,0.389332,0.361076,?,0.694408,0.959799,0.888889,?,?,?,0.601671
